province_name,province_adcode,city_name,city_adcode,district_name,district_adcode,short_name,lon,lat
河南省,410000,南阳市,411300,淅川县,411326,淅川县,111.43,32.983
河南省,410000,南阳市,411300,社旗县,411327,社旗县,112.968,32.97
河南省,410000,南阳市,411300,唐河县,411328,唐河县,112.881,32.63
河南省,410000,南阳市,411300,新野县,411329,新野县,112.448,32.568
河南省,410000,南阳市,411300,桐柏县,411330,桐柏县,113.398,32.493
河南省,410000,南阳市,411300,邓州市,411381,邓州市,112.097,32.687
河南省,410000,商丘市,411400,梁园区,411402,梁园区,115.58,34.48
河南省,410000,商丘市,411400,睢阳区,411403,睢阳区,115.52,34.244
河南省,410000,商丘市,411400,民权县,411421,民权县,115.183,34.693
河南省,410000,商丘市,411400,睢县,411422,睢县,115.035,34.39
河南省,410000,商丘市,411400,宁陵县,411423,宁陵县,115.304,34.431
河南省,410000,商丘市,411400,柘城县,411424,柘城县,115.332,34.101
河南省,410000,商丘市,411400,虞城县,411425,虞城县,115.84,34.308
河南省,410000,商丘市,411400,夏邑县,411426,夏邑县,116.211,34.21
河南省,410000,商丘市,411400,永城市,411481,永城市,116.34,34.003
河南省,410000,信阳市,411500,浉河区,411502,浉河区,113.962,32.043
河南省,410000,信阳市,411500,平桥区,411503,平桥区,114.111,32.322
河南省,410000,信阳市,411500,罗山县,411521,罗山县,114.402,32.021
河南省,410000,信阳市,411500,光山县,411522,光山县,114.791,31.945
河南省,410000,信阳市,411500,新县,411523,新县,114.872,31.645
河南省,410000,信阳市,411500,商城县,411524,商城县,115.404,31.741
河南省,410000,信阳市,411500,固始县,411525,固始县,115.649,32.167
河南省,410000,信阳市,411500,潢川县,411526,潢川县,115.14,32.125
河南省,410000,信阳市,411500,淮滨县,411527,淮滨县,115.324,32.442
河南省,410000,信阳市,411500,息县,411528,息县,114.879,32.398
河南省,410000,周口市,411600,川汇区,411602,川汇区,114.713,33.606
河南省,410000,周口市,411600,淮阳区,411603,淮阳区,114.917,33.669
河南省,410000,周口市,411600,扶沟县,411621,扶沟县,114.403,34.095
河南省,410000,周口市,411600,西华县,411622,西华县,114.515,33.792
河南省,410000,周口市,411600,商水县,411623,商水县,114.527,33.521
河南省,410000,周口市,411600,沈丘县,411624,沈丘县,115.213,33.306
河南省,410000,周口市,411600,郸城县,411625,郸城县,115.335,33.621
河南省,410000,周口市,411600,太康县,411627,太康县,114.83,34.092
河南省,410000,周口市,411600,鹿邑县,411628,鹿邑县,115.319,33.904
河南省,410000,周口市,411600,项城市,411681,项城市,114.897,33.284
河南省,410000,驻马店市,411700,驿城区,411702,驿城区,114.026,32.994
河南省,410000,驻马店市,411700,西平县,411721,西平县,113.895,33.358
河南省,410000,驻马店市,411700,上蔡县,411722,上蔡县,114.422,33.305
河南省,410000,驻马店市,411700,平舆县,411723,平舆县,114.648,32.952
河南省,410000,驻马店市,411700,正阳县,411724,正阳县,114.471,32.54
河南省,410000,驻马店市,411700,确山县,411725,确山县,113.969,32.668
河南省,410000,驻马店市,411700,泌阳县,411726,泌阳县,113.424,32.865
河南省,410000,驻马店市,411700,汝南县,411727,汝南县,114.277,32.908
河南省,410000,驻马店市,411700,遂平县,411728,遂平县,113.9,33.148
河南省,410000,驻马店市,411700,新蔡县,411729,新蔡县,114.928,32.78
河南省,410000,济源市,419001,济源市,419001,济源市,112.4,35.1
湖北省,420000,武汉市,420100,江岸区,420102,江岸区,114.31,30.635
湖北省,420000,武汉市,420100,江汉区,420103,江汉区,114.256,30.602
湖北省,420000,武汉市,420100,硚口区,420104,硚口区,114.203,30.596
湖北省,420000,武汉市,420100,汉阳区,420105,汉阳区,114.237,30.529
湖北省,420000,武汉市,420100,武昌区,420106,武昌区,114.353,30.561
湖北省,420000,武汉市,420100,青山区,420107,青山区,114.461,30.622
湖北省,420000,武汉市,420100,洪山区,420111,洪山区,114.522,30.538
湖北省,420000,武汉市,420100,东西湖区,420112,东西湖区,114.083,30.685
湖北省,420000,武汉市,420100,汉南区,420113,汉南区,114.047,30.277
湖北省,420000,武汉市,420100,蔡甸区,420114,蔡甸区,114.007,30.467
湖北省,420000,武汉市,420100,江夏区,420115,江夏区,114.326,30.252
湖北省,420000,武汉市,420100,黄陂区,420116,黄陂区,114.341,31.014
湖北省,420000,武汉市,420100,新洲区,420117,新洲区,114.685,30.792
湖北省,420000,黄石市,420200,黄石港区,420202,黄石港区,115.047,30.234
湖北省,420000,黄石市,420200,西塞山区,420203,西塞山区,115.205,30.171
湖北省,420000,黄石市,420200,下陆区,420204,下陆区,114.99,30.194
湖北省,420000,黄石市,420200,铁山区,420205,铁山区,114.906,30.212
湖北省,420000,黄石市,420200,阳新县,420222,阳新县,115.122,29.832
湖北省,420000,黄石市,420200,大冶市,420281,大冶市,114.89,30.089
湖北省,420000,十堰市,420300,茅箭区,420302,茅箭区,110.796,32.527
湖北省,420000,十堰市,420300,张湾区,420303,张湾区,110.658,32.624
湖北省,420000,十堰市,420300,郧阳区,420304,郧阳区,110.838,32.844
湖北省,420000,十堰市,420300,郧西县,420322,郧西县,110.197,33.03
湖北省,420000,十堰市,420300,竹山县,420323,竹山县,110.118,32.062
湖北省,420000,十堰市,420300,竹溪县,420324,竹溪县,109.791,32.0
湖北省,420000,十堰市,420300,房县,420325,房县,110.682,32.037
湖北省,420000,十堰市,420300,丹江口市,420381,丹江口市,111.241,32.606
湖北省,420000,宜昌市,420500,西陵区,420502,西陵区,111.318,30.719
湖北省,420000,宜昌市,420500,伍家岗区,420503,伍家岗区,111.374,30.645
湖北省,420000,宜昌市,420500,点军区,420504,点军区,111.151,30.669
湖北省,420000,宜昌市,420500,猇亭区,420505,猇亭区,111.449,30.55
湖北省,420000,宜昌市,420500,夷陵区,420506,夷陵区,111.192,31.002
湖北省,420000,宜昌市,420500,远安县,420525,远安县,111.607,31.127
湖北省,420000,宜昌市,420500,兴山县,420526,兴山县,110.843,31.328
湖北省,420000,宜昌市,420500,秭归县,420527,秭归县,110.648,30.912
湖北省,420000,宜昌市,420500,长阳土家族自治县,420528,长阳县,110.854,30.485
湖北省,420000,宜昌市,420500,五峰土家族自治县,420529,五峰县,110.697,30.179
湖北省,420000,宜昌市,420500,宜都市,420581,宜都市,111.383,30.345
湖北省,420000,宜昌市,420500,当阳市,420582,当阳市,111.806,30.849
湖北省,420000,宜昌市,420500,枝江市,420583,枝江市,111.679,30.458
湖北省,420000,襄阳市,420600,襄城区,420602,襄城区,112.085,31.928
湖北省,420000,襄阳市,420600,樊城区,420606,樊城区,111.956,32.136
湖北省,420000,襄阳市,420600,襄州区,420607,襄州区,112.304,32.155
湖北省,420000,襄阳市,420600,南漳县,420624,南漳县,111.827,31.617
湖北省,420000,襄阳市,420600,谷城县,420625,谷城县,111.479,32.186
湖北省,420000,襄阳市,420600,保康县,420626,保康县,111.213,31.727
湖北省,420000,襄阳市,420600,老河口市,420682,老河口市,111.825,32.401
湖北省,420000,襄阳市,420600,枣阳市,420683,枣阳市,112.744,32.031
湖北省,420000,襄阳市,420600,宜城市,420684,宜城市,112.382,31.666
湖北省,420000,鄂州市,420700,梁子湖区,420702,梁子湖区,114.61,30.19
湖北省,420000,鄂州市,420700,华容区,420703,华容区,114.737,30.481
湖北省,420000,鄂州市,420700,鄂城区,420704,鄂城区,114.905,30.325
湖北省,420000,荆门市,420800,东宝区,420802,东宝区,112.111,31.144
湖北省,420000,荆门市,420800,掇刀区,420804,掇刀区,112.242,30.907
湖北省,420000,荆门市,420800,沙洋县,420822,沙洋县,112.339,30.664
湖北省,420000,荆门市,420800,钟祥市,420881,钟祥市,112.598,31.158
湖北省,420000,荆门市,420800,京山市,420882,京山市,113.163,31.073
湖北省,420000,孝感市,420900,孝南区,420902,孝南区,114.013,30.956
湖北省,420000,孝感市,420900,孝昌县,420921,孝昌县,114.008,31.237
湖北省,420000,孝感市,420900,大悟县,420922,大悟县,114.325,31.581
湖北省,420000,孝感市,420900,云梦县,420923,云梦县,113.769,30.981
湖北省,420000,孝感市,420900,应城市,420981,应城市,113.532,30.928
湖北省,420000,孝感市,420900,安陆市,420982,安陆市,113.626,31.263
湖北省,420000,孝感市,420900,汉川市,420984,汉川市,113.694,30.62
湖北省,420000,荆州市,421000,沙市区,421002,沙市区,112.37,30.319
湖北省,420000,荆州市,421000,荆州区,421003,荆州区,112.124,30.388
湖北省,420000,荆州市,421000,公安县,421022,公安县,112.165,29.966
湖北省,420000,荆州市,421000,江陵县,421024,江陵县,112.461,30.091
湖北省,420000,荆州市,421000,石首市,421081,石首市,112.538,29.72
湖北省,420000,荆州市,421000,洪湖市,421083,洪湖市,113.442,29.922
湖北省,420000,荆州市,421000,松滋市,421087,松滋市,111.747,30.13
湖北省,420000,荆州市,421000,监利市,421088,监利市,113.039,29.809
湖北省,420000,黄冈市,421100,黄州区,421102,黄州区,114.93,30.524
湖北省,420000,黄冈市,421100,团风县,421121,团风县,114.994,30.727
湖北省,420000,黄冈市,421100,红安县,421122,红安县,114.605,31.256
湖北省,420000,黄冈市,421100,罗田县,421123,罗田县,115.431,30.927
湖北省,420000,黄冈市,421100,英山县,421124,英山县,115.699,30.831
湖北省,420000,黄冈市,421100,浠水县,421125,浠水县,115.301,30.509
湖北省,420000,黄冈市,421100,蕲春县,421126,蕲春县,115.602,30.328
湖北省,420000,黄冈市,421100,黄梅县,421127,黄梅县,115.934,30.014
湖北省,420000,黄冈市,421100,麻城市,421181,麻城市,115.121,31.233
湖北省,420000,黄冈市,421100,武穴市,421182,武穴市,115.63,30.02
湖北省,420000,咸宁市,421200,咸安区,421202,咸安区,114.415,29.844
湖北省,420000,咸宁市,421200,嘉鱼县,421221,嘉鱼县,114.078,30.042
湖北省,420000,咸宁市,421200,通城县,421222,通城县,113.879,29.212
湖北省,420000,咸宁市,421200,崇阳县,421223,崇阳县,114.04,29.441
湖北省,420000,咸宁市,421200,通山县,421224,通山县,114.605,29.583
湖北省,420000,咸宁市,421200,赤壁市,421281,赤壁市,113.858,29.728
湖北省,420000,随州市,421300,曾都区,421303,曾都区,113.416,31.633
湖北省,420000,随州市,421300,随县,421321,随县,113.197,31.891
湖北省,420000,随州市,421300,广水市,421381,广水市,113.836,31.736
湖北省,420000,恩施土家族苗族自治州,422800,恩施市,422801,恩施市,109.578,30.251
湖北省,420000,恩施土家族苗族自治州,422800,利川市,422802,利川市,108.831,30.182
湖北省,420000,恩施土家族苗族自治州,422800,建始县,422822,建始县,110.014,30.506
湖北省,420000,恩施土家族苗族自治州,422800,巴东县,422823,巴东县,110.281,30.81
湖北省,420000,恩施土家族苗族自治州,422800,宣恩县,422825,宣恩县,109.508,29.886
湖北省,420000,恩施土家族苗族自治州,422800,咸丰县,422826,咸丰县,109.056,29.685
湖北省,420000,恩施土家族苗族自治州,422800,来凤县,422827,来凤县,109.233,29.39
湖北省,420000,恩施土家族苗族自治州,422800,鹤峰县,422828,鹤峰县,110.167,29.936
湖北省,420000,仙桃市,429004,仙桃市,429004,仙桃市,113.4,30.3
湖北省,420000,潜江市,429005,潜江市,429005,潜江市,112.7,30.3
湖北省,420000,天门市,429006,天门市,429006,天门市,113.1,30.6
湖北省,420000,神农架林区,429021,神农架林区,429021,神农架林区,110.5,31.6
湖南省,430000,长沙市,430100,芙蓉区,430102,芙蓉区,113.051,28.198
湖南省,430000,长沙市,430100,天心区,430103,天心区,112.967,28.081
湖南省,430000,长沙市,430100,岳麓区,430104,岳麓区,112.785,28.124
湖南省,430000,长沙市,430100,开福区,430105,开福区,113.003,28.293
湖南省,430000,长沙市,430100,雨花区,430111,雨花区,113.111,28.051
湖南省,430000,长沙市,430100,望城区,430112,望城区,112.823,28.349
湖南省,430000,长沙市,430100,长沙县,430121,长沙县,113.207,28.346
湖南省,430000,长沙市,430100,浏阳市,430181,浏阳市,113.696,28.206
湖南省,430000,长沙市,430100,宁乡市,430182,宁乡市,112.29,28.183
湖南省,430000,株洲市,430200,荷塘区,430202,荷塘区,113.235,27.92
湖南省,430000,株洲市,430200,芦淞区,430203,芦淞区,113.255,27.813
湖南省,430000,株洲市,430200,石峰区,430204,石峰区,113.172,27.936
湖南省,430000,株洲市,430200,天元区,430211,天元区,113.066,27.686
湖南省,430000,株洲市,430200,渌口区,430212,渌口区,113.085,27.492
湖南省,430000,株洲市,430200,攸县,430223,攸县,113.439,27.1
湖南省,430000,株洲市,430200,茶陵县,430224,茶陵县,113.619,26.813
湖南省,430000,株洲市,430200,炎陵县,430225,炎陵县,113.818,26.348
湖南省,430000,株洲市,430200,醴陵市,430281,醴陵市,113.436,27.671
湖南省,430000,湘潭市,430300,雨湖区,430302,雨湖区,112.873,27.937
湖南省,430000,湘潭市,430300,岳塘区,430304,岳塘区,113.011,27.903
湖南省,430000,湘潭市,430300,湘潭县,430321,湘潭县,112.808,27.639
湖南省,430000,湘潭市,430300,湘乡市,430381,湘乡市,112.362,27.768
湖南省,430000,湘潭市,430300,韶山市,430382,韶山市,112.514,27.933
湖南省,430000,衡阳市,430400,珠晖区,430405,珠晖区,112.674,26.887
湖南省,430000,衡阳市,430400,雁峰区,430406,雁峰区,112.616,26.836
湖南省,430000,衡阳市,430400,石鼓区,430407,石鼓区,112.604,26.956
湖南省,430000,衡阳市,430400,蒸湘区,430408,蒸湘区,112.559,26.88
湖南省,430000,衡阳市,430400,南岳区,430412,南岳区,112.713,27.261
湖南省,430000,衡阳市,430400,衡阳县,430421,衡阳县,112.353,27.121
湖南省,430000,衡阳市,430400,衡南县,430422,衡南县,112.885,26.76
湖南省,430000,衡阳市,430400,衡山县,430423,衡山县,112.814,27.221
湖南省,430000,衡阳市,430400,衡东县,430424,衡东县,112.99,27.111
湖南省,430000,衡阳市,430400,祁东县,430426,祁东县,112.062,26.768
湖南省,430000,衡阳市,430400,耒阳市,430481,耒阳市,112.905,26.411
湖南省,430000,衡阳市,430400,常宁市,430482,常宁市,112.404,26.351
湖南省,430000,邵阳市,430500,双清区,430502,双清区,111.551,27.248
湖南省,430000,邵阳市,430500,大祥区,430503,大祥区,111.489,27.159
湖南省,430000,邵阳市,430500,北塔区,430511,北塔区,111.419,27.246
湖南省,430000,邵阳市,430500,新邵县,430522,新邵县,111.489,27.437
湖南省,430000,邵阳市,430500,邵阳县,430523,邵阳县,111.345,26.978
湖南省,430000,邵阳市,430500,隆回县,430524,隆回县,110.984,27.329
湖南省,430000,邵阳市,430500,洞口县,430525,洞口县,110.629,27.112
湖南省,430000,邵阳市,430500,绥宁县,430527,绥宁县,110.252,26.702
湖南省,430000,邵阳市,430500,新宁县,430528,新宁县,110.943,26.584
湖南省,430000,邵阳市,430500,城步苗族自治县,430529,城步县,110.285,26.337
湖南省,430000,邵阳市,430500,武冈市,430581,武冈市,110.725,26.791
湖南省,430000,邵阳市,430500,邵东市,430582,邵东市,111.849,27.192
湖南省,430000,岳阳市,430600,岳阳楼区,430602,岳阳楼区,113.193,29.346
湖南省,430000,岳阳市,430600,云溪区,430603,云溪区,113.287,29.515
湖南省,430000,岳阳市,430600,君山区,430611,君山区,112.731,29.477
湖南省,430000,岳阳市,430600,岳阳县,430621,岳阳县,113.055,29.231
湖南省,430000,岳阳市,430600,华容县,430623,华容县,112.503,29.477
湖南省,430000,岳阳市,430600,湘阴县,430624,湘阴县,112.81,28.742
湖南省,430000,岳阳市,430600,平江县,430626,平江县,113.672,28.764
湖南省,430000,岳阳市,430600,汨罗市,430681,汨罗市,113.1,28.761
湖南省,430000,岳阳市,430600,临湘市,430682,临湘市,113.512,29.523
湖南省,430000,常德市,430700,武陵区,430702,武陵区,111.702,29.036
湖南省,430000,常德市,430700,鼎城区,430703,鼎城区,111.935,29.179
湖南省,430000,常德市,430700,安乡县,430721,安乡县,112.142,29.452
湖南省,430000,常德市,430700,汉寿县,430722,汉寿县,112.011,28.875
湖南省,430000,常德市,430700,澧县,430723,澧县,111.761,29.699
湖南省,430000,常德市,430700,临澧县,430724,临澧县,111.608,29.513
湖南省,430000,常德市,430700,桃源县,430725,桃源县,111.244,28.906
湖南省,430000,常德市,430700,石门县,430726,石门县,111.104,29.699
湖南省,430000,常德市,430700,津市市,430781,津市市,111.875,29.5
湖南省,430000,张家界市,430800,永定区,430802,永定区,110.435,29.126
湖南省,430000,张家界市,430800,武陵源区,430811,武陵源区,110.534,29.333
湖南省,430000,张家界市,430800,慈利县,430821,慈利县,110.935,29.38
湖南省,430000,张家界市,430800,桑植县,430822,桑植县,110.184,29.539
湖南省,430000,益阳市,430900,资阳区,430902,资阳区,112.375,28.7
湖南省,430000,益阳市,430900,赫山区,430903,赫山区,112.423,28.464
湖南省,430000,益阳市,430900,南县,430921,南县,112.46,29.285
湖南省,430000,益阳市,430900,桃江县,430922,桃江县,111.917,28.444
湖南省,430000,益阳市,430900,安化县,430923,安化县,111.348,28.308
湖南省,430000,益阳市,430900,沅江市,430981,沅江市,112.558,28.948
湖南省,430000,郴州市,431000,北湖区,431002,北湖区,112.935,25.655
湖南省,430000,郴州市,431000,苏仙区,431003,苏仙区,113.163,25.778
湖南省,430000,郴州市,431000,桂阳县,431021,桂阳县,112.61,25.835
湖南省,430000,郴州市,431000,宜章县,431022,宜章县,112.795,25.294
湖南省,430000,郴州市,431000,永兴县,431023,永兴县,113.299,26.231
湖南省,430000,郴州市,431000,嘉禾县,431024,嘉禾县,112.391,25.613
湖南省,430000,郴州市,431000,临武县,431025,临武县,112.584,25.354
湖南省,430000,郴州市,431000,汝城县,431026,汝城县,113.756,25.595
湖南省,430000,郴州市,431000,桂东县,431027,桂东县,113.854,25.973
湖南省,430000,郴州市,431000,安仁县,431028,安仁县,113.302,26.56
湖南省,430000,郴州市,431000,资兴市,431081,资兴市,113.431,25.923
湖南省,430000,永州市,431100,零陵区,431102,零陵区,111.507,26.106
湖南省,430000,永州市,431100,冷水滩区,431103,冷水滩区,111.664,26.532
湖南省,430000,永州市,431100,东安县,431122,东安县,111.425,26.492
湖南省,430000,永州市,431100,双牌县,431123,双牌县,111.667,25.883
湖南省,430000,永州市,431100,道县,431124,道县,111.559,25.5
湖南省,430000,永州市,431100,江永县,431125,江永县,111.263,25.197
湖南省,430000,永州市,431100,宁远县,431126,宁远县,111.963,25.667
湖南省,430000,永州市,431100,蓝山县,431127,蓝山县,112.235,25.311
湖南省,430000,永州市,431100,新田县,431128,新田县,112.22,25.885
湖南省,430000,永州市,431100,江华瑶族自治县,431129,江华县,111.778,24.981
湖南省,430000,永州市,431100,祁阳市,431181,祁阳市,111.965,26.441
湖南省,430000,怀化市,431200,鹤城区,431202,鹤城区,109.963,27.618
湖南省,430000,怀化市,431200,中方县,431221,中方县,110.277,27.507
湖南省,430000,怀化市,431200,沅陵县,431222,沅陵县,110.614,28.558
湖南省,430000,怀化市,431200,辰溪县,431223,辰溪县,110.205,27.898
湖南省,430000,怀化市,431200,溆浦县,431224,溆浦县,110.635,27.789
湖南省,430000,怀化市,431200,会同县,431225,会同县,109.783,26.906
湖南省,430000,怀化市,431200,麻阳苗族自治县,431226,麻阳县,109.67,27.781
湖南省,430000,怀化市,431200,新晃侗族自治县,431227,新晃县,109.183,27.225
湖南省,430000,怀化市,431200,芷江侗族自治县,431228,芷江县,109.578,27.35
湖南省,430000,怀化市,431200,靖州苗族侗族自治县,431229,靖州县,109.643,26.525
湖南省,430000,怀化市,431200,通道侗族自治县,431230,通道县,109.707,26.171
湖南省,430000,怀化市,431200,洪江市,431281,洪江市,110.085,27.232
湖南省,430000,娄底市,431300,娄星区,431302,娄星区,112.015,27.754
湖南省,430000,娄底市,431300,双峰县,431321,双峰县,112.173,27.457
湖南省,430000,娄底市,431300,新化县,431322,新化县,111.278,27.88
湖南省,430000,娄底市,431300,冷水江市,431381,冷水江市,111.51,27.68
湖南省,430000,娄底市,431300,涟源市,431382,涟源市,111.735,27.739
湖南省,430000,湘西土家族苗族自治州,433100,吉首市,433101,吉首市,109.767,28.304
湖南省,430000,湘西土家族苗族自治州,433100,泸溪县,433122,泸溪县,110.023,28.181
湖南省,430000,湘西土家族苗族自治州,433100,凤凰县,433123,凤凰县,109.55,28.019
湖南省,430000,湘西土家族苗族自治州,433100,花垣县,433124,花垣县,109.454,28.401
湖南省,430000,湘西土家族苗族自治州,433100,保靖县,433125,保靖县,109.5,28.656
湖南省,430000,湘西土家族苗族自治州,433100,古丈县,433126,古丈县,109.995,28.58
湖南省,430000,湘西土家族苗族自治州,433100,永顺县,433127,永顺县,109.944,29.075
湖南省,430000,湘西土家族苗族自治州,433100,龙山县,433130,龙山县,109.469,29.201
广东省,440000,广州市,440100,荔湾区,440103,荔湾区,113.226,23.101
广东省,440000,广州市,440100,越秀区,440104,越秀区,113.279,23.137
广东省,440000,广州市,440100,海珠区,440105,海珠区,113.325,23.078
广东省,440000,广州市,440100,天河区,440106,天河区,113.369,23.172
广东省,440000,广州市,440100,白云区,440111,白云区,113.332,23.284
广东省,440000,广州市,440100,黄埔区,440112,黄埔区,113.493,23.221
广东省,440000,广州市,440100,番禺区,440113,番禺区,113.394,22.969
广东省,440000,广州市,440100,花都区,440114,花都区,113.229,23.432
广东省,440000,广州市,440100,南沙区,440115,南沙区,113.582,22.711
广东省,440000,广州市,440100,从化区,440117,从化区,113.575,23.65
广东省,440000,广州市,440100,增城区,440118,增城区,113.789,23.352
广东省,440000,韶关市,440200,武江区,440203,武江区,113.433,24.719
广东省,440000,韶关市,440200,浈江区,440204,浈江区,113.583,24.899
广东省,440000,韶关市,440200,曲江区,440205,曲江区,113.672,24.662
广东省,440000,韶关市,440200,始兴县,440222,始兴县,114.162,24.83
广东省,440000,韶关市,440200,仁化县,440224,仁化县,113.741,25.135
广东省,440000,韶关市,440200,翁源县,440229,翁源县,114.028,24.388
广东省,440000,韶关市,440200,乳源瑶族自治县,440232,乳源县,113.194,24.807
广东省,440000,韶关市,440200,新丰县,440233,新丰县,114.16,24.089
广东省,440000,韶关市,440200,乐昌市,440281,乐昌市,113.273,25.237
广东省,440000,韶关市,440200,南雄市,440282,南雄市,114.313,25.183
广东省,440000,深圳市,440300,罗湖区,440303,罗湖区,114.142,22.572
广东省,440000,深圳市,440300,福田区,440304,福田区,114.051,22.543
广东省,440000,深圳市,440300,南山区,440305,南山区,113.951,22.548
广东省,440000,深圳市,440300,宝安区,440306,宝安区,113.817,22.687
广东省,440000,深圳市,440300,龙岗区,440307,龙岗区,114.512,22.555
广东省,440000,深圳市,440300,盐田区,440308,盐田区,114.291,22.597
广东省,440000,深圳市,440300,龙华区,440309,龙华区,114.034,22.676
广东省,440000,深圳市,440300,坪山区,440310,坪山区,114.373,22.702
广东省,440000,深圳市,440300,光明区,440311,光明区,113.936,22.76
广东省,440000,珠海市,440400,香洲区,440402,香洲区,113.553,22.248
广东省,440000,珠海市,440400,斗门区,440403,斗门区,113.265,22.244
广东省,440000,珠海市,440400,金湾区,440404,金湾区,113.289,22.026
广东省,440000,汕头市,440500,龙湖区,440507,龙湖区,116.769,23.388
广东省,440000,汕头市,440500,金平区,440511,金平区,116.648,23.393
广东省,440000,汕头市,440500,濠江区,440512,濠江区,116.708,23.271
广东省,440000,汕头市,440500,潮阳区,440513,潮阳区,116.447,23.329
广东省,440000,汕头市,440500,潮南区,440514,潮南区,116.428,23.17
广东省,440000,汕头市,440500,澄海区,440515,澄海区,116.801,23.512
广东省,440000,汕头市,440500,南澳县,440523,南澳县,117.08,23.437
广东省,440000,佛山市,440600,禅城区,440604,禅城区,113.075,22.992
广东省,440000,佛山市,440600,南海区,440605,南海区,112.987,23.057
广东省,440000,佛山市,440600,顺德区,440606,顺德区,113.172,22.841
广东省,440000,佛山市,440600,三水区,440607,三水区,112.949,23.266
广东省,440000,佛山市,440600,高明区,440608,高明区,112.706,22.829
广东省,440000,江门市,440700,蓬江区,440703,蓬江区,113.068,22.678
广东省,440000,江门市,440700,江海区,440704,江海区,113.129,22.543
广东省,440000,江门市,440700,新会区,440705,新会区,113.053,22.331
广东省,440000,江门市,440700,台山市,440781,台山市,112.81,22.071
广东省,440000,江门市,440700,开平市,440783,开平市,112.571,22.318
广东省,440000,江门市,440700,鹤山市,440784,鹤山市,112.783,22.661
广东省,440000,江门市,440700,恩平市,440785,恩平市,112.239,22.203
广东省,440000,湛江市,440800,赤坎区,440802,赤坎区,110.379,21.275
广东省,440000,湛江市,440800,霞山区,440803,霞山区,110.369,21.183
广东省,440000,湛江市,440800,坡头区,440804,坡头区,110.534,21.149
广东省,440000,湛江市,440800,麻章区,440811,麻章区,110.397,21.011
广东省,440000,湛江市,440800,遂溪县,440823,遂溪县,109.989,21.25
广东省,440000,湛江市,440800,徐闻县,440825,徐闻县,110.324,20.448
广东省,440000,湛江市,440800,廉江市,440881,廉江市,110.147,21.66
广东省,440000,湛江市,440800,雷州市,440882,雷州市,110.05,20.795
广东省,440000,湛江市,440800,吴川市,440883,吴川市,110.697,21.438
广东省,440000,茂名市,440900,茂南区,440902,茂南区,110.89,21.664
广东省,440000,茂名市,440900,电白区,440904,电白区,111.237,21.698
广东省,440000,茂名市,440900,高州市,440981,高州市,110.977,22.009
广东省,440000,茂名市,440900,化州市,440982,化州市,110.502,21.841
广东省,440000,茂名市,440900,信宜市,440983,信宜市,111.065,22.445
广东省,440000,肇庆市,441200,端州区,441202,端州区,112.488,23.105
广东省,440000,肇庆市,441200,鼎湖区,441203,鼎湖区,112.619,23.202
广东省,440000,肇庆市,441200,高要区,441204,高要区,112.756,23.102
广东省,440000,肇庆市,441200,广宁县,441223,广宁县,112.422,23.67
广东省,440000,肇庆市,441200,怀集县,441224,怀集县,112.215,23.923
广东省,440000,肇庆市,441200,封开县,441225,封开县,111.724,23.594
广东省,440000,肇庆市,441200,德庆县,441226,德庆县,111.978,23.29
广东省,440000,肇庆市,441200,四会市,441284,四会市,112.648,23.446
广东省,440000,惠州市,441300,惠城区,441302,惠城区,114.511,23.164
广东省,440000,惠州市,441300,惠阳区,441303,惠阳区,114.419,22.898
广东省,440000,惠州市,441300,博罗县,441322,博罗县,114.287,23.377
广东省,440000,惠州市,441300,惠东县,441323,惠东县,114.82,22.962
广东省,440000,惠州市,441300,龙门县,441324,龙门县,114.111,23.646
广东省,440000,梅州市,441400,梅江区,441402,梅江区,116.199,24.272
广东省,440000,梅州市,441400,梅县区,441403,梅县区,116.319,24.352
广东省,440000,梅州市,441400,大埔县,441422,大埔县,116.667,24.341
广东省,440000,梅州市,441400,丰顺县,441423,丰顺县,116.317,23.918
广东省,440000,梅州市,441400,五华县,441424,五华县,115.654,23.782
广东省,440000,梅州市,441400,平远县,441426,平远县,115.903,24.669
广东省,440000,梅州市,441400,蕉岭县,441427,蕉岭县,116.175,24.65
广东省,440000,梅州市,441400,兴宁市,441481,兴宁市,115.761,24.246
广东省,440000,汕尾市,441500,城区,441502,城区,115.447,22.781
广东省,440000,汕尾市,441500,海丰县,441521,海丰县,115.279,22.97
广东省,440000,汕尾市,441500,陆河县,441523,陆河县,115.626,23.294
广东省,440000,汕尾市,441500,陆丰市,441581,陆丰市,115.726,22.945
广东省,440000,河源市,441600,源城区,441602,源城区,114.628,23.688
广东省,440000,河源市,441600,紫金县,441621,紫金县,115.061,23.472
广东省,440000,河源市,441600,龙川县,441622,龙川县,115.372,24.32
广东省,440000,河源市,441600,连平县,441623,连平县,114.519,24.343
广东省,440000,河源市,441600,和平县,441624,和平县,114.989,24.435
广东省,440000,河源市,441600,东源县,441625,东源县,114.779,23.963
广东省,440000,阳江市,441700,江城区,441702,江城区,111.909,21.757
广东省,440000,阳江市,441700,阳东区,441704,阳东区,112.056,21.978
广东省,440000,阳江市,441700,阳西县,441721,阳西县,111.624,21.703
广东省,440000,阳江市,441700,阳春市,441781,阳春市,111.713,22.265
广东省,440000,清远市,441800,清城区,441802,清城区,113.165,23.668
广东省,440000,清远市,441800,清新区,441803,清新区,112.88,23.931
